Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,9.9257,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,,,,,,,,,,,,,,,,
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,9.9425,16.9444,left,0,6.9777,,16.9549,17.9405,0,0,0,11,1,different/077_133_R.jpg,right,different
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,17.9416,19.0735,left,1,1.0944,,19.0736,20.0733,0,1,1,3,1,same/170_DV_C2.jpg,left,same
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,20.0742,22.0733,right,0,1.9635,,22.0735,23.0736,0,2,2,4,1,same/235_C2_DV.jpg,left,same
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,23.0753,23.7402,left,0,0.6348,,23.7406,24.7467,0,3,3,6,1,different/013_235_R.jpg,right,different
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,24.7475,25.6462,left,1,0.8791,,25.6464,26.6402,0,4,4,0,1,same/136_C2_DV.jpg,left,same
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,26.6414,27.8112,left,1,1.1445,,27.8112,28.8066,0,5,5,2,1,same/168_C2_DV.jpg,left,same
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,28.8078,30.0561,right,1,1.2173,,30.0561,31.0454,0,6,6,7,1,different/019_074_L.jpg,right,different
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,31.0457,32.5738,right,1,1.5025,,32.574,33.5726,0,7,7,9,1,different/049_218_L.jpg,right,different
,,345212,001,2023-11-16_09h44.33.892,glasgow_face_matching,2023.2.2,Win32,59.84440455,33.5733,38.0731,left,1,4.4682,,38.0733,39.0731,0,8,8,5,1,same/303_DV_C2.jpg,left,same
